time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.701170,0.0346,0.0375,0.1611,0.169
2.708200,0.0581,0.0466,0.1882,0.202
2.713788,0.0671,0.0366,0.1863,0.201
2.718665,0.0570,0.0363,0.1654,0.179
2.721090,0.0423,0.0454,0.1731,0.184
2.726334,0.0420,0.0212,0.1709,0.177
2.731757,0.0416,-0.0122,0.1353,0.142
2.737439,0.0270,-0.0120,0.1190,0.123
2.740866,0.0316,-0.0354,0.0982,0.109
2.748529,0.0171,-0.0158,0.0822,0.085
2.753270,0.0217,-0.0343,0.0664,0.078
2.757240,0.0121,-0.0242,0.0843,0.089
2.760902,-0.0165,-0.0140,0.0784,0.081
2.766033,-0.0354,-0.0039,0.0918,0.098
2.771770,-0.0303,-0.0128,0.1050,0.110
2.776643,-0.0348,-0.0122,0.1227,0.128
2.781304,-0.0155,-0.0257,0.1307,0.134
2.786119,-0.0106,-0.0153,0.1624,0.163
2.793804,-0.0295,-0.0050,0.1938,0.196
2.795518,-0.0197,-0.0376,0.1250,0.132
2.801356,-0.0052,-0.0556,0.0190,0.059
2.809424,-0.0194,-0.0449,-0.0335,0.059
2.814107,-0.0858,-0.0438,-0.0615,0.114
2.818842,-0.0945,-0.0144,-0.0324,0.101
2.820546,-0.0557,-0.0185,0.0107,0.060
2.825432,-0.0267,0.0010,-0.0035,0.027
2.833578,-0.0455,0.0203,-0.0127,0.051
2.836798,-0.0451,0.0107,0.0160,0.049
2.841409,-0.0258,0.0344,0.0395,0.058
2.846724,-0.0588,0.0341,0.0390,0.078
2.852316,-0.0821,0.0667,-0.0045,0.106
2.856304,-0.1147,0.0703,-0.1000,0.168
2.861714,-0.1327,0.0783,-0.1612,0.223
2.866781,-0.0841,0.0575,-0.1508,0.182
2.872739,-0.0977,0.0603,-0.1785,0.212
2.877117,-0.0447,0.0298,-0.1821,0.190
2.881406,-0.0206,0.0137,-0.1378,0.140
2.886406,0.0033,0.0262,-0.0891,0.093
2.891660,0.0649,0.0053,-0.0268,0.070
2.896977,0.0929,-0.0152,0.0111,0.095
2.902479,0.0921,0.0074,0.0013,0.092
2.908165,0.0960,0.0062,0.0108,0.097
2.913152,0.1094,-0.0043,0.0445,0.118
2.918877,0.1132,-0.0051,0.0781,0.138
2.921365,0.1028,-0.0010,0.0736,0.126
2.926006,0.1019,-0.0395,0.0453,0.118
2.932004,0.0868,-0.0395,0.0457,0.106
2.937149,0.0433,-0.0250,0.0366,0.062
2.942090,0.0429,-0.0298,0.0559,0.076
2.947019,0.0568,-0.0392,0.0701,0.098
2.952891,0.0943,-0.0342,0.0651,0.120
2.956312,0.0697,-0.0340,0.0271,0.082
2.961645,0.0169,-0.0241,-0.0105,0.031
2.967129,-0.0260,-0.0002,-0.1283,0.131
2.972943,-0.0258,0.0045,-0.1783,0.180
2.977493,-0.0209,-0.0004,-0.1232,0.125
2.981255,-0.0160,0.0089,-0.0779,0.080
2.986543,-0.0301,0.0276,-0.0708,0.082
2.992164,-0.0442,0.0649,-0.0826,0.114
2.999260,-0.0248,0.0589,0.0056,0.064
3.001305,-0.0199,0.0575,0.1026,0.119
3.006146,-0.0056,0.0371,0.1606,0.165
3.011805,-0.0008,-0.0070,0.1896,0.190
3.016852,-0.0056,0.0112,0.2090,0.209
3.023160,0.0086,-0.0041,0.1994,0.200
3.027534,0.0180,-0.0334,0.1375,0.143
3.031672,0.0036,-0.0338,0.1473,0.151
3.036675,0.0035,-0.0150,0.1614,0.162
3.041742,0.0177,-0.0105,0.1656,0.167
3.046859,0.0270,-0.0297,0.1506,0.156
3.052749,0.0268,-0.0486,0.0785,0.096
3.058243,0.0456,-0.0341,0.0214,0.061
3.062455,0.0357,-0.0290,-0.0067,0.046
3.066272,0.0164,-0.0002,-0.0203,0.026
3.072686,0.0067,0.0047,-0.0478,0.049
3.076719,-0.0076,0.0333,-0.0796,0.087
3.082024,0.0020,0.0329,-0.1204,0.125
3.087634,-0.0123,0.0326,-0.1463,0.150
3.092514,0.0162,0.0323,-0.0911,0.098
3.096862,0.0351,0.0178,-0.0078,0.040
3.101988,0.0490,-0.0013,0.0985,0.110
3.111179,0.0296,0.0179,0.1372,0.142
3.111767,0.0151,0.0178,0.1519,0.154
3.119456,0.0197,0.0131,0.1757,0.177
3.121370,0.0338,-0.0011,0.1754,0.179
3.125974,0.0335,0.0181,0.1939,0.198
3.131453,0.0427,-0.0197,0.1931,0.199
3.136572,0.0281,-0.0334,0.1685,0.174
3.141463,0.0184,-0.0419,0.1254,0.133
3.147035,0.0135,-0.0312,0.1016,0.107
3.152950,-0.0151,-0.0300,0.0734,0.081
3.156767,-0.0340,-0.0335,0.0405,0.063
3.161273,-0.0480,0.0011,-0.0206,0.052
3.166197,-0.0571,-0.0171,-0.0478,0.076
3.172504,-0.0376,-0.0542,-0.0794,0.103
3.176635,-0.0373,-0.0387,-0.0772,0.094
3.183424,-0.0465,0.0002,-0.0890,0.100
3.187172,-0.0223,0.0244,-0.0339,0.047
3.192386,-0.0032,0.0199,0.0398,0.045
3.198452,0.0158,0.0485,0.1079,0.119
3.201563,0.0109,0.0388,0.1516,0.157
3.208237,0.0156,0.0433,0.1517,0.159
3.212780,0.0107,0.0429,0.1561,0.162
3.221916,0.0058,0.0140,0.1509,0.152
3.232172,0.0105,0.0140,0.1455,0.147
3.232509,0.0057,0.0283,0.1070,0.111
3.232677,-0.0229,0.0283,0.0403,0.054
3.238444,-0.0180,0.0046,-0.0068,0.020
3.243198,-0.0178,0.0001,0.0128,0.022
3.248947,-0.0034,0.0100,0.0131,0.017
3.254245,-0.0034,0.0152,0.0227,0.028
3.257528,-0.0033,-0.0081,0.0180,0.020
3.261157,-0.0223,0.0070,0.0088,0.025
3.266698,-0.0553,0.0125,-0.0145,0.059
3.272496,-0.0644,-0.0058,-0.0135,0.066
3.276506,-0.0591,-0.0049,0.0398,0.071
3.282688,-0.0443,0.0007,0.0358,0.057
3.287031,-0.0202,0.0109,0.0555,0.060
3.292181,0.0085,0.0164,0.0800,0.082
3.297415,0.0559,0.0216,0.0899,0.108
3.301554,0.0792,0.0174,0.0713,0.108
3.307305,0.0643,0.0225,0.0434,0.081
3.316055,0.0638,0.0464,-0.0222,0.082
3.317614,0.0680,0.0224,-0.0064,0.072
3.323708,0.0721,0.0176,-0.0096,0.075
3.328224,0.0715,0.0128,0.0112,0.073
3.333994,0.0661,0.0270,0.0175,0.074
3.336547,0.0608,0.0267,0.0332,0.074
3.342538,0.0555,0.0361,0.0439,0.079
3.347395,0.0550,0.0216,0.0592,0.084
3.353116,0.0023,0.0502,0.0222,0.055
3.357252,-0.0358,0.0546,-0.0287,0.071
3.362570,-0.0355,0.0639,-0.0030,0.073
3.367646,-0.0495,0.0397,-0.0249,0.068
3.373415,-0.0586,0.0442,-0.0325,0.080
3.376770,-0.0439,0.0583,-0.0162,0.075
3.383853,-0.0246,0.0532,0.0091,0.059
3.386581,-0.0196,0.0767,-0.0039,0.079
3.392624,-0.0290,0.0713,0.0019,0.077
3.399113,0.0140,0.0422,0.0264,0.052
3.402417,0.0044,0.0419,0.0315,0.053
3.407454,0.0043,0.0321,0.0174,0.037
3.412655,0.0043,0.0319,0.0079,0.033
3.417751,0.0280,0.0174,0.0128,0.035
3.422234,0.0468,-0.0016,0.0270,0.054
3.430537,0.0464,-0.0013,0.0600,0.076
3.432587,0.0460,-0.0199,0.0786,0.093
3.436620,0.0267,-0.0192,0.0590,0.067
3.441957,-0.0116,-0.0137,0.0444,0.048
3.447070,-0.0352,0.0061,0.0207,0.041
3.453184,-0.0492,-0.0170,0.0258,0.058
3.457039,-0.0868,-0.0019,-0.0069,0.087
3.461755,-0.0860,0.0178,-0.0391,0.096
3.466718,-0.0996,0.0322,-0.0947,0.141
3.473771,-0.0893,0.0512,-0.0786,0.129
3.479698,-0.0458,0.0509,-0.0010,0.068
3.489947,-0.0216,0.0410,0.0709,0.085
3.490541,0.0023,0.0453,0.1182,0.127
3.493810,0.0070,0.0210,0.1124,0.115
3.498415,0.0069,0.0491,0.0874,0.100
3.503129,0.0021,0.0578,0.1051,0.120
3.518234,0.0069,0.0239,0.1035,0.106
3.518870,-0.0074,0.0186,0.0826,0.085
3.519093,-0.0168,0.0136,0.0665,0.070
3.527955,-0.0167,-0.0009,0.0601,0.062
3.528371,-0.0023,-0.0151,0.0252,0.029
3.532049,-0.0117,0.0135,-0.0237,0.030
3.537656,0.0074,-0.0008,-0.0721,0.073
3.543387,0.0359,-0.0055,-0.0630,0.073
3.548304,0.0451,-0.0053,-0.0445,0.064
3.553156,0.0780,-0.0004,-0.0024,0.078
3.557358,0.0679,-0.0192,-0.0126,0.072
3.562908,0.0388,-0.0044,-0.0369,0.054
3.568201,0.0243,0.0103,-0.0606,0.066
3.573823,0.0098,0.0057,-0.0649,0.066
3.579236,0.0002,-0.0130,-0.0833,0.084
3.582290,0.0050,-0.0268,-0.0491,0.056
3.588211,0.0145,-0.0166,0.0087,0.024
3.593541,0.0143,-0.0114,0.0565,0.059
3.597782,0.0190,-0.0015,0.0801,0.082
3.602648,0.0236,0.0037,0.0891,0.092
3.607261,0.0281,-0.0292,0.0979,0.106
3.612647,0.0232,-0.0097,0.0590,0.064
3.618395,-0.0103,0.0098,0.0251,0.029
3.623182,-0.0434,-0.0041,0.0055,0.044
3.629260,-0.0668,0.0009,-0.0614,0.091
3.632675,-0.0567,0.0105,-0.1041,0.119
3.637449,-0.0467,0.0154,-0.0513,0.071
3.643025,-0.0511,0.0344,-0.0370,0.072
3.648262,-0.0602,0.0437,-0.0750,0.106
3.653196,-0.0549,0.0196,-0.0933,0.110
3.657634,-0.0354,0.0006,-0.0354,0.050
3.663336,-0.0066,0.0053,-0.0065,0.011
3.668114,0.0172,0.0242,-0.0160,0.034
3.673320,0.0455,0.0003,-0.0206,0.050
3.678434,0.0546,-0.0188,-0.0108,0.059
3.683667,0.0637,-0.0091,-0.0247,0.069
3.688733,0.0631,0.0052,-0.0336,0.072
3.692883,0.0531,-0.0186,-0.0420,0.070
3.697175,0.0431,-0.0231,-0.0550,0.074
3.702917,0.0143,-0.0229,-0.0821,0.086
3.707178,-0.0191,-0.0130,-0.1089,0.111
3.712775,-0.0142,-0.0224,-0.1021,0.105
3.717841,-0.0046,-0.0220,-0.0620,0.066
3.722912,-0.0046,-0.0264,0.0110,0.029
3.727165,-0.0093,-0.0213,0.0784,0.082
3.731684,-0.0568,-0.0114,0.0452,0.073
3.738971,-0.0611,0.0032,0.0024,0.061
3.743275,-0.0653,0.0082,-0.0165,0.068
3.750310,-0.0505,0.0036,0.0026,0.051
3.755053,-0.0453,0.0038,0.0308,0.055
3.757790,-0.0544,0.0041,0.0682,0.087
3.763922,-0.0444,0.0234,0.0435,0.066
3.769109,-0.0346,0.0188,0.0096,0.041
3.773703,-0.0343,-0.0000,0.0190,0.039
3.778858,-0.0150,-0.0139,0.0047,0.021
3.784502,0.0184,-0.0039,0.0285,0.034
3.787638,0.0230,-0.0178,0.0471,0.055
3.793518,0.0229,-0.0078,0.0322,0.040
3.797583,0.0274,-0.0169,-0.0398,0.051
3.804780,0.0510,-0.0119,-0.0730,0.090
3.807964,0.0648,-0.0352,-0.0584,0.094
3.813486,0.0643,-0.0393,-0.0248,0.079
3.818204,0.0210,-0.0292,-0.0245,0.044
3.827832,-0.0077,-0.0001,-0.0242,0.025
3.828277,0.0067,0.0001,-0.0048,0.008
3.832643,0.0018,-0.0091,0.0241,0.026
3.839429,-0.0077,0.0055,-0.0090,0.013
3.843149,-0.0361,0.0056,0.0057,0.037
3.848254,-0.0311,0.0105,0.0151,0.036
3.853295,-0.0165,0.0199,0.0053,0.026
3.857150,-0.0021,-0.0041,-0.0281,0.028
3.863301,-0.0449,0.0101,-0.0897,0.101
3.868002,-0.0730,0.0004,-0.1127,0.134
3.873271,-0.0867,-0.0140,-0.1309,0.158
3.877610,-0.0717,-0.0048,-0.1347,0.153
3.883516,-0.0141,-0.0383,-0.0862,0.095
3.887490,0.0098,-0.0431,-0.0143,0.046
3.892878,0.0239,0.0093,-0.0143,0.029
3.899042,0.0190,0.0041,-0.0475,0.051
3.902996,0.0283,0.0228,-0.0044,0.037
3.907857,0.0471,0.0127,0.0475,0.068
3.913385,0.0752,0.0028,0.0752,0.106
3.920208,0.0936,-0.0071,0.0646,0.114
3.923919,0.0928,-0.0215,0.0303,0.100
3.927527,0.0445,-0.0452,-0.0226,0.067
3.932380,0.0156,-0.0355,-0.0701,0.080
3.937716,-0.0130,-0.0212,-0.1219,0.124
3.943972,-0.0414,-0.0119,-0.1779,0.183
3.947670,-0.0648,-0.0123,-0.2476,0.256
3.953466,-0.0596,-0.0271,-0.2356,0.245
3.958779,-0.0401,-0.0182,-0.2095,0.214
3.963816,-0.0208,-0.0569,-0.1550,0.166
3.967412,-0.0302,-0.0384,-0.1009,0.112
3.974349,-0.0395,-0.0345,-0.0616,0.081
3.977696,-0.0012,-0.0117,-0.0084,0.014
3.983655,0.0035,-0.0129,0.0490,0.051
3.988344,-0.0155,-0.0236,0.1056,0.109
3.995040,-0.0060,-0.0151,0.1380,0.139
4.004161,-0.0154,0.0029,0.1603,0.161
4.008846,-0.0106,0.0017,0.1916,0.192
4.009139,-0.0057,-0.0136,0.1653,0.166
4.017198,-0.0057,-0.0190,0.1391,0.140
4.017811,-0.0294,-0.0196,0.1081,0.114
4.024394,-0.0482,-0.0106,0.0345,0.060
4.026754,-0.0572,-0.0206,-0.0576,0.084
4.032347,-0.0567,-0.0495,-0.1110,0.134
4.037221,-0.0373,-0.0781,-0.1636,0.185
4.043489,-0.0084,-0.0398,-0.1491,0.155
4.047660,0.0059,0.0077,-0.0966,0.097
4.052708,0.0439,0.0311,-0.0396,0.067
4.057579,0.0625,0.0257,-0.0019,0.068
4.063133,0.0620,0.0251,0.0072,0.067
4.067342,0.0425,0.0483,0.0070,0.065
4.073382,0.0278,0.0474,-0.0261,0.061
4.077577,0.0323,0.0324,-0.0064,0.046
4.083602,0.0415,0.0080,0.0277,0.051
4.087788,0.0507,0.0124,0.0947,0.108
4.094234,0.0312,0.0168,0.0992,0.105
4.097553,0.0357,0.0118,0.0987,0.106
4.103876,0.0354,-0.0026,0.0883,0.095
4.108137,0.0399,-0.0026,0.0826,0.092
4.113413,0.0158,-0.0166,0.0623,0.066
4.118005,-0.0128,-0.0305,0.0135,0.036
4.126682,-0.0174,-0.0204,-0.0397,0.048
4.127435,-0.0268,-0.0056,-0.0783,0.083
4.134354,-0.0265,-0.0099,-0.0784,0.083
4.139743,-0.0500,-0.0236,-0.0595,0.081
4.144214,-0.0638,-0.0039,-0.0643,0.091
4.147723,-0.0490,-0.0129,-0.0451,0.068
4.153695,-0.0391,-0.0027,-0.0353,0.053
4.157188,-0.0720,-0.0118,-0.0871,0.114
4.163331,-0.0762,-0.0067,-0.0670,0.102
4.168154,-0.0565,-0.0348,-0.0281,0.072
4.173198,-0.0275,-0.0106,0.0104,0.031
4.177931,-0.0036,-0.0104,0.0485,0.050
4.184378,0.0012,-0.0198,0.0860,0.088
4.187152,0.0297,0.0039,0.1039,0.108
4.195003,0.0390,0.0084,0.0931,0.101
4.198272,0.0529,0.0033,0.0538,0.076
4.203535,0.0525,-0.0208,0.0623,0.084
4.208752,0.0378,-0.0163,0.0706,0.082
4.213301,0.0280,-0.0069,0.0456,0.054
4.219174,0.0040,-0.0071,0.0065,0.010
4.227935,0.0277,-0.0168,0.0104,0.034
4.228404,0.0322,-0.0311,0.0050,0.045
4.232605,0.0130,-0.0405,0.0044,0.043
4.238305,0.0129,-0.0307,-0.0198,0.039
4.243573,0.0033,-0.0209,-0.0768,0.080
4.249638,0.0222,-0.0349,-0.0858,0.095
4.257569,0.0506,-0.0344,-0.0518,0.080
4.258118,0.0454,-0.0148,0.0200,0.052
4.265219,0.0260,-0.0048,0.0437,0.051
4.270576,0.0068,0.0337,0.0577,0.067
4.273461,-0.0170,0.0340,0.0574,0.069
4.278629,-0.0168,0.0199,0.0667,0.072
4.284217,-0.0214,0.0298,0.0614,0.072
4.287657,-0.0260,0.0349,0.0562,0.071
4.294536,-0.0400,0.0351,0.0461,0.070
4.297917,-0.0396,0.0115,0.0313,0.052
4.304164,-0.0250,-0.0214,0.0308,0.045
4.308396,-0.0201,-0.0160,0.0399,0.047
4.316230,-0.0246,-0.0203,0.0345,0.047
4.318109,-0.0244,-0.0292,0.0150,0.041
4.328351,-0.0242,-0.0286,0.0099,0.039
4.328781,-0.0335,-0.0041,0.0236,0.041
4.334046,-0.0237,-0.0086,0.0039,0.026
4.337941,-0.0092,0.0155,-0.0062,0.019
4.343760,-0.0044,-0.0035,0.0123,0.013
4.347876,0.0052,0.0159,0.0402,0.044
4.353543,0.0099,0.0445,0.0200,0.050
4.358445,0.0051,0.0254,-0.0333,0.042
4.365249,-0.0282,0.0586,-0.1384,0.153
4.367972,-0.0422,0.0248,-0.2044,0.210
4.374384,-0.0323,0.0009,-0.1840,0.187
4.378719,-0.0083,0.0150,-0.1162,0.117
4.384644,0.0060,0.0385,-0.0585,0.070
4.388309,0.0583,0.0238,-0.0108,0.064
4.394165,0.0578,0.0283,0.0365,0.074
4.399855,0.0525,0.0138,0.0313,0.063
4.404312,0.0283,-0.0006,0.0548,0.062
4.408266,0.0329,0.0090,0.0590,0.068
4.413583,0.0421,-0.0005,0.0300,0.052
4.419831,0.0370,0.0187,0.0298,0.051
4.428155,0.0415,0.0046,0.0390,0.057
4.428668,0.0459,0.0001,0.0481,0.066
4.433720,0.0503,0.0053,0.0569,0.076
4.438639,0.0451,0.0199,0.0372,0.062
4.444201,0.0162,0.0534,-0.0396,0.068
4.447903,-0.0314,0.0674,-0.1158,0.138
4.453952,-0.0311,0.0954,-0.0680,0.121
4.458060,0.0357,0.1230,-0.1727,0.215
4.463645,-0.0644,0.1219,-0.2575,0.292
4.468528,-0.0829,0.0825,-0.3510,0.370
4.473911,-0.2247,0.1476,-0.2678,0.379
4.478091,-0.2941,0.0690,-0.1612,0.342
4.484124,-0.2252,0.0333,-0.0411,0.231
4.488449,-0.0429,-0.0543,-0.0119,0.070
4.493514,0.0192,-0.1032,0.0604,0.121
4.498891,0.0284,-0.1087,0.0470,0.122
4.503541,0.0329,-0.0903,0.0674,0.117
4.508745,0.0800,-0.1291,0.0973,0.180
4.515987,0.1078,-0.1150,0.0607,0.169
4.521028,0.0688,-0.1198,0.0814,0.160
4.526775,0.0681,-0.1244,0.0876,0.167
4.528278,0.0343,-0.1049,0.0649,0.128
4.533430,0.0387,-0.0334,-0.0148,0.053
4.538508,0.0573,-0.0194,0.0247,0.065
4.544625,0.0425,-0.0150,0.0969,0.107
4.548694,0.0802,-0.0011,0.0733,0.109
4.555054,0.0747,0.0177,0.0544,0.094
4.558894,0.0598,0.0222,0.0405,0.076
4.564039,0.0593,0.0030,0.0359,0.069
4.568052,0.0208,0.0173,0.0360,0.045
4.574315,-0.0079,0.0552,0.0598,0.082
4.578436,-0.0268,0.0690,0.0691,0.101
4.583697,-0.0171,0.0682,0.0402,0.081
4.590391,-0.0122,0.0957,-0.0121,0.097
4.594266,-0.0122,0.0657,-0.0448,0.080
4.599317,0.0259,0.0455,-0.0248,0.058
4.604305,0.0304,0.0254,0.0092,0.041
4.608819,-0.0031,0.0434,0.0145,0.046
4.617296,-0.0364,0.0374,0.0102,0.053
4.626302,-0.0409,0.0551,0.0204,0.072
4.626793,-0.0311,0.0346,0.1064,0.116
4.629857,-0.0261,0.0237,0.1395,0.144
4.633446,0.0073,-0.0107,0.1770,0.178
4.639102,0.0214,-0.0305,0.2047,0.208
4.643780,0.0212,-0.0404,0.1941,0.199
4.648846,0.0020,-0.0453,0.1743,0.180
4.654832,-0.0313,-0.0405,0.1403,0.149
4.658920,-0.0168,-0.0452,0.0971,0.108
4.665920,-0.0214,-0.0639,0.0401,0.078
4.668668,-0.0403,-0.0397,-0.0354,0.067
4.673624,-0.0257,-0.0441,-0.0911,0.104
4.678514,-0.0208,-0.0294,-0.0704,0.079
4.684318,-0.0253,-0.0148,-0.0499,0.058
4.688096,-0.0442,-0.0051,-0.0723,0.085
4.693554,-0.0296,0.0139,-0.0612,0.069
4.698306,-0.0056,0.0088,-0.0264,0.028
4.705080,0.0277,0.0133,0.0509,0.059
4.709149,0.0227,0.0178,0.0896,0.094
4.718032,-0.0060,0.0412,0.1374,0.144
4.718608,-0.0060,0.0215,0.1467,0.148
4.727143,-0.0013,0.0115,0.1509,0.151
4.728447,0.0035,-0.0081,0.1691,0.169
4.733299,0.0272,-0.0037,0.1822,0.184
4.743733,0.0222,-0.0040,0.1618,0.163
4.744323,0.0362,-0.0139,0.1132,0.120
4.751718,0.0217,-0.0332,0.0936,0.102
4.757548,-0.0118,-0.0238,0.0457,0.053
4.758427,-0.0165,-0.0002,-0.0111,0.020
4.764873,-0.0496,-0.0007,-0.0533,0.073
4.770734,-0.0587,0.0037,-0.1046,0.120
4.776036,-0.0725,0.0128,-0.1792,0.194
4.782270,-0.0529,0.0217,-0.1676,0.177
4.784921,-0.0098,0.0258,-0.1180,0.121
4.790596,-0.0097,0.0299,-0.0498,0.059
4.794837,-0.0001,0.0151,0.0367,0.040
4.799432,0.0188,-0.0090,0.1130,0.115
4.804755,0.0377,-0.0044,0.1696,0.174
4.809626,0.0278,-0.0187,0.1781,0.181
4.816490,0.0181,-0.0329,0.2006,0.204
4.819317,0.0179,-0.0422,0.2037,0.209
4.827864,0.0083,-0.0609,0.1593,0.171
4.828410,-0.0013,-0.0652,0.1342,0.149
4.833577,0.0035,-0.0837,0.0951,0.127
4.841439,0.0082,-0.0783,0.0610,0.100
4.844019,0.0176,-0.0730,0.0368,0.084
4.848851,0.0032,-0.0344,-0.0251,0.043
4.853791,-0.0206,-0.0104,-0.0722,0.076
4.858932,-0.0156,-0.0056,-0.0571,0.059
4.864888,-0.0203,-0.0008,-0.0517,0.056
4.869485,-0.0249,0.0275,-0.0797,0.088
4.873890,-0.0389,0.0415,-0.0979,0.113
4.878613,-0.0148,0.0220,-0.0447,0.052
4.884304,-0.0147,0.0216,0.0365,0.045
4.889768,-0.0003,0.0356,0.0695,0.078
4.894575,0.0377,0.0352,0.0690,0.086
4.898662,0.0373,0.0302,0.0732,0.088
4.903974,0.0228,0.0062,0.0678,0.072
4.908986,0.0226,-0.0080,0.0293,0.038
4.916300,-0.0109,-0.0221,-0.0089,0.026
4.921213,-0.0013,-0.0029,-0.0516,0.052
4.926325,-0.0013,-0.0124,-0.0842,0.085
4.930604,0.0035,-0.0170,-0.0503,0.053
4.933549,0.0082,-0.0264,-0.0310,0.041
4.939615,-0.0013,0.0071,-0.0215,0.023
4.944629,-0.0061,0.0260,-0.0359,0.045
4.948680,-0.0060,0.0398,-0.0694,0.080
4.953840,0.0178,0.0345,-0.0408,0.056
4.959423,0.0224,0.0292,-0.0266,0.045
4.965641,0.0080,0.0240,-0.0267,0.037
4.968985,-0.0206,0.0377,-0.0694,0.082
4.974784,-0.0252,0.0181,-0.0975,0.102
4.978723,0.0130,-0.0059,-0.0442,0.046
4.985457,0.0366,-0.0202,-0.0008,0.042
4.988884,0.0553,-0.0246,0.0423,0.074
4.993990,0.0406,-0.0336,0.0473,0.071
4.998454,-0.0025,-0.0281,0.0476,0.055
5.004383,-0.0500,-0.0226,0.0621,0.083
5.009358,-0.0495,-0.0028,0.0385,0.063
5.016630,-0.0586,-0.0165,0.0340,0.070
5.022320,-0.0724,-0.0063,0.0246,0.077
5.026608,-0.0575,0.0132,0.0105,0.060
5.029483,-0.0428,0.0088,0.0247,0.050
5.034384,-0.0329,0.0092,0.0435,0.055
5.039578,-0.0278,0.0191,0.0050,0.034
5.046001,-0.0514,0.0147,-0.0523,0.075
5.050522,-0.0652,0.0150,-0.0852,0.108
5.056117,-0.0503,0.0058,-0.0704,0.087
5.059914,-0.0309,-0.0033,-0.0699,0.077
5.064250,-0.0116,0.0114,-0.0599,0.062
5.069361,0.0027,0.0117,-0.0453,0.047
5.074903,0.0265,0.0024,-0.0734,0.078
5.079037,0.0358,0.0027,-0.0728,0.081
5.085358,0.0640,0.0172,-0.0627,0.091
5.090070,0.0635,0.0174,-0.0622,0.091
5.094379,0.0677,0.0081,-0.0664,0.095
5.098861,0.0624,0.0179,-0.0893,0.110
5.104616,0.0429,0.0134,-0.1168,0.125
5.110557,0.0473,0.0232,-0.1012,0.114
5.116175,0.0469,0.0187,-0.0572,0.076
5.122024,0.0465,0.0143,-0.0800,0.094
5.125880,0.0509,0.0147,-0.0739,0.091
5.128743,0.0314,0.0197,-0.0723,0.081
5.134173,-0.0021,0.0153,-0.1229,0.124
5.139294,-0.0259,0.0299,-0.1491,0.154
5.144503,-0.0352,0.0111,-0.1180,0.124
5.149466,-0.0254,0.0209,-0.0491,0.059
5.155209,-0.0014,0.0401,-0.0142,0.043
5.160070,0.0128,0.0496,0.0489,0.071
5.164732,0.0079,0.0494,0.1065,0.118
5.168840,0.0031,0.0398,0.0968,0.105
5.175171,-0.0159,0.0254,0.0920,0.097
5.178810,-0.0110,0.0160,0.0728,0.075
5.184800,-0.0015,0.0066,0.0398,0.040
5.188966,0.0175,-0.0073,0.0215,0.029
5.195032,0.0079,-0.0115,-0.0014,0.014
5.199976,-0.0064,-0.0157,-0.0097,0.020
5.205003,-0.0017,0.0134,-0.0133,0.019
5.209509,-0.0111,0.0043,-0.0076,0.014
5.216692,-0.0016,0.0047,-0.0070,0.009
5.222310,0.0032,0.0051,-0.0160,0.017
5.226852,0.0127,0.0149,-0.0155,0.025
5.228972,-0.0017,0.0199,-0.0198,0.028
5.234262,-0.0064,0.0485,-0.0336,0.059
5.239502,0.0032,0.0387,-0.0283,0.048
5.245634,0.0079,0.0432,0.0007,0.044
5.250742,0.0031,0.0334,-0.0037,0.034
5.256436,-0.0065,0.0332,-0.0221,0.040
5.259217,-0.0207,0.0140,-0.0116,0.028
5.264641,-0.0206,0.0044,-0.0059,0.022
5.270740,-0.0442,0.0187,0.0235,0.053
5.274837,-0.0438,0.0139,0.0383,0.060
5.279473,-0.0529,0.0139,0.0576,0.079
5.285407,-0.0383,0.0044,0.0766,0.086
5.289145,-0.0142,-0.0002,0.0953,0.096
5.294907,-0.0188,0.0000,0.0899,0.092
5.299004,0.0098,0.0050,0.0702,0.071
5.305224,-0.0045,0.0053,0.0078,0.010
5.310355,0.0098,-0.0086,-0.0540,0.056
5.314787,0.0145,0.0156,-0.0442,0.049
5.319882,0.0192,0.0063,-0.0582,0.062
5.325134,-0.0047,0.0160,-0.0674,0.069
5.330200,-0.0047,0.0494,-0.0718,0.087
5.336112,0.0001,0.0682,-0.0855,0.109
5.338851,-0.0046,0.0821,-0.0801,0.115
5.345171,-0.0046,0.0720,-0.0509,0.088
5.349138,0.0002,0.0572,-0.0550,0.079
5.356629,0.0144,0.0614,-0.0352,0.072
5.359297,0.0428,0.0418,-0.0202,0.063
5.366101,0.0329,0.0270,-0.0241,0.049
5.369767,0.0469,0.0075,-0.0420,0.063
5.376498,0.0702,0.0072,-0.0356,0.079
5.380152,0.0743,0.0163,0.0042,0.076
5.386264,0.0689,0.0111,0.0295,0.076
5.390283,0.0540,0.0344,-0.0167,0.066
5.395196,0.0155,0.0242,-0.0435,0.052
5.400214,0.0106,0.0189,0.0390,0.045
5.407286,0.0104,0.0041,0.0541,0.055
5.409717,0.0151,0.0133,0.0784,0.081
5.417800,0.0149,0.0129,0.0929,0.095
5.420600,-0.0043,0.0269,0.0833,0.088
5.429828,-0.0185,0.0172,0.0451,0.052
5.430404,-0.0516,0.0172,-0.0119,0.056
5.434848,-0.0892,0.0218,-0.0492,0.104
5.439688,-0.0980,-0.0067,-0.0671,0.119
5.446036,-0.1067,-0.0158,-0.0703,0.129
